3,,,,,
1,,,,,
7.118794256587330E+10,1.531166693505230E+10,1.938185596545020E+10,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.531166693505230E+10,1.090870508107410E+11,2.003785825409510E+10,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.938185596545020E+10,2.003785825409510E+10,7.165732418528480E+10,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,2.899999999999990E+10,0.000000000000000E+00,0.000000000000000E+00
0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,2.800000000000000E+10,0.000000000000000E+00
0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,2.100000000000000E+10
2,,,,,
2.692307692307690E+11,1.153846153846150E+11,1.153846153846150E+11,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.153846153846150E+11,2.692307692307690E+11,1.153846153846150E+11,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.153846153846150E+11,1.153846153846150E+11,2.692307692307690E+11,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,7.692307692307690E+10,0.000000000000000E+00,0.000000000000000E+00
0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,7.692307692307690E+10,0.000000000000000E+00
0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,7.692307692307690E+10
3,,,,,
2.692307692307690E+11,1.153846153846150E+11,1.153846153846150E+11,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.153846153846150E+11,2.692307692307690E+11,1.153846153846150E+11,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.153846153846150E+11,1.153846153846150E+11,2.692307692307690E+11,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,7.692307692307690E+10,0.000000000000000E+00,0.000000000000000E+00
0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,7.692307692307690E+10,0.000000000000000E+00
0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,7.692307692307690E+10
